#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	pfam_name	pfam_acc	pfam_desc	Taxonomy
metaerg.pl|16643	NODE_13527_length_224_cov_1.09467	1	222	222	-1	No	0	Sel1	PF08238	"Sel1 repeat"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_Q
metaerg.pl|16729	NODE_13642_length_223_cov_1.11905	3	221	219	1	No	0	Pterin_bind	PF00809	"Pterin binding enzyme"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|16699	NODE_13717_length_223_cov_1.59524	1	222	222	-1	No	0	GlnD_UR_UTase	PF08335	"GlnD PII-uridylyltransferase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|16744	NODE_13673_length_223_cov_1.10119	2	217	216	1	No	0	Phg_2220_C	PF09524	"Conserved phage C-terminus (Phg_2220_C)"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pantoea;s__Pantoea ludwigii_B
metaerg.pl|16748	NODE_13700_length_223_cov_1.10119	1	222	222	-1	No	0	Alliinase_C	PF04864	"Allinase"	unknow
metaerg.pl|16748	NODE_13700_length_223_cov_1.10119	1	222	222	-1	No	0	Aminotran_1_2	PF00155	"Aminotransferase class I and II"	unknow
metaerg.pl|16698	NODE_13725_length_223_cov_2.04167	3	221	219	-1	No	0	EPSP_synthase	PF00275	"EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|16677	NODE_13664_length_223_cov_1.11905	2	223	222	-1	No	0	TPR_1	PF00515	"Tetratricopeptide repeat"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|16677	NODE_13664_length_223_cov_1.11905	2	223	222	-1	No	0	TPR_11	PF13414	"TPR repeat"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|16677	NODE_13664_length_223_cov_1.11905	2	223	222	-1	No	0	TPR_17	PF13431	"Tetratricopeptide repeat"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|16677	NODE_13664_length_223_cov_1.11905	2	223	222	-1	No	0	TPR_19	PF14559	"Tetratricopeptide repeat"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|16677	NODE_13664_length_223_cov_1.11905	2	223	222	-1	No	0	TPR_2	PF07719	"Tetratricopeptide repeat"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|16677	NODE_13664_length_223_cov_1.11905	2	223	222	-1	No	0	TPR_8	PF13181	"Tetratricopeptide repeat"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|16738	NODE_13704_length_223_cov_2.20833	1	222	222	-1	No	0	Viral_Rep	PF02407	"Putative viral replication protein"	d__Viruses;no__ssDNA viruses;f__Circoviridae;no__unclassified Circoviridae;s__Gammarus sp. amphipod associated circular virus;
metaerg.pl|16716	NODE_13688_length_223_cov_1.1131	1	222	222	-1	No	0	TGS	PF02824	"TGS domain"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|16752	NODE_13720_length_223_cov_1.03571	2	223	222	1	No	0	Aldedh	PF00171	"Aldehyde dehydrogenase family"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium leguminosarum_I
metaerg.pl|16737	NODE_13625_length_223_cov_1.10714	2	223	222	-1	No	0	Dus	PF01207	"Dihydrouridine synthase (Dus)"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Aureimonas;s__Aureimonas ureilytica_A
metaerg.pl|16720	NODE_13685_length_223_cov_1.56548	3	221	219	-1	No	0	iPGM_N	PF06415	"BPG-independent PGAM N-terminus (iPGM_N)"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|16727	NODE_13708_length_223_cov_1.1131	3	221	219	1	No	0	HAMP	PF00672	"HAMP domain"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella sp000278115
metaerg.pl|16741	NODE_13682_length_223_cov_1.1131	2	223	222	-1	No	0	FeoB_N	PF02421	"Ferrous iron transport protein B"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter apis
metaerg.pl|16701	NODE_13676_length_223_cov_1.22024	1	222	222	1	No	0	Enolase_C	PF00113	"Enolase, C-terminal TIM barrel domain"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|16715	NODE_13739_length_223_cov_1.53571	3	221	219	1	No	0	adh_short_C2	PF13561	"Enoyl-(Acyl carrier protein) reductase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|16755	NODE_13645_length_223_cov_1.67262	3	221	219	-1	No	0	Peptidase_S66C	PF17676	"LD-carboxypeptidase C-terminal domain"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|16724	NODE_13671_length_223_cov_1.80357	3	221	219	1	No	0	Cytochrom_B_C	PF00032	"Cytochrome b(C-terminal)/b6/petD"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella vinsonii_B
metaerg.pl|16691	NODE_13705_length_223_cov_1.10119	3	221	219	1	No	0	DHQ_synthase	PF01761	"3-dehydroquinate synthase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|16751	NODE_13733_length_223_cov_1.35119	2	223	222	1	No	0	TamB	PF04357	"TamB, inner membrane protein subunit of TAM complex"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_Q
metaerg.pl|16718	NODE_13731_length_223_cov_1.375	1	222	222	1	No	0	Methyltransf_11	PF08241	"Methyltransferase domain"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|16718	NODE_13731_length_223_cov_1.375	1	222	222	1	No	0	Methyltransf_25	PF13649	"Methyltransferase domain"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|16718	NODE_13731_length_223_cov_1.375	1	222	222	1	No	0	Methyltransf_8	PF05148	"Hypothetical methyltransferase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|16718	NODE_13731_length_223_cov_1.375	1	222	222	1	No	0	Ubie_methyltran	PF01209	"ubiE/COQ5 methyltransferase family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|16743	NODE_13703_length_223_cov_1.10714	3	221	219	1	No	0	Dak1	PF02733	"Dak1 domain"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Frischella;s__Frischella perrara
metaerg.pl|16758	NODE_13723_length_223_cov_2.00595	2	223	222	1	No	0	DUF935	PF06074	"Protein of unknown function (DUF935)"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Aquamicrobium;s__Aquamicrobium sp001303895
metaerg.pl|16707	NODE_13709_length_223_cov_1.10119	1	222	222	1	No	0	Trigger_C	PF05698	"Bacterial trigger factor protein (TF) C-terminus"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|16756	NODE_13636_length_223_cov_1.10714	2	223	222	-1	No	0	tRNA_synthFbeta	PF17759	"Phenylalanyl tRNA synthetase beta chain CLM domain"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris
metaerg.pl|16731	NODE_13684_length_223_cov_1.2381	2	223	222	1	No	0	SBP_bac_3	PF00497	"Bacterial extracellular solute-binding proteins, family 3"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|16671	NODE_13640_length_223_cov_1.5	2	223	222	-1	No	0	RNase_E_G	PF10150	"Ribonuclease E/G family"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|16695	NODE_13641_length_223_cov_1.10714	2	223	222	1	No	0	AhpC-TSA	PF00578	"AhpC/TSA family"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|16695	NODE_13641_length_223_cov_1.10714	2	223	222	1	No	0	Redoxin	PF08534	"Redoxin"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|16725	NODE_13651_length_223_cov_1.10714	3	221	219	-1	No	0	SBP_bac_3	PF00497	"Bacterial extracellular solute-binding proteins, family 3"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|16719	NODE_13730_length_223_cov_2.00595	3	221	219	1	No	0	Robl_LC7	PF03259	"Roadblock/LC7 domain"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella sp900094895
metaerg.pl|16693	NODE_13686_length_223_cov_1.09524	3	221	219	-1	No	0	AA_permease	PF00324	"Amino acid permease"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellifer
metaerg.pl|16704	NODE_13738_length_223_cov_1.625	2	223	222	-1	No	0	HSP20	PF00011	"Hsp20/alpha crystallin family"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|16703	NODE_13681_length_223_cov_1.67857	3	221	219	1	No	0	DSPc	PF00782	"Dual specificity phosphatase, catalytic domain"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apis_A
metaerg.pl|16746	NODE_13670_length_223_cov_1.10714	1	222	222	1	No	0	TsaE	PF02367	"Threonylcarbamoyl adenosine biosynthesis protein TsaE"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|16845	NODE_13822_length_222_cov_1.10778	2	220	219	1	No	0	Bac_rhamnosid_N	PF08531	"Alpha-L-rhamnosidase N-terminal domain"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris
metaerg.pl|16835	NODE_13813_length_222_cov_1.12575	1	222	222	1	No	0	EFG_C	PF00679	"Elongation factor G C-terminus"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus kimbladii
metaerg.pl|16767	NODE_13771_length_222_cov_1.10778	2	220	219	1	No	0	ABC_tran	PF00005	"ABC transporter"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus kullabergensis
metaerg.pl|16827	NODE_13747_length_222_cov_1.10778	3	221	219	-1	No	0	adh_short	PF00106	"short chain dehydrogenase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris
metaerg.pl|16827	NODE_13747_length_222_cov_1.10778	3	221	219	-1	No	0	adh_short_C2	PF13561	"Enoyl-(Acyl carrier protein) reductase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris
metaerg.pl|16791	NODE_13752_length_222_cov_1.12575	2	220	219	1	No	0	DUF4479	PF14794	"Domain of unknown function (DUF4479)"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus sp000760615
metaerg.pl|16774	NODE_13754_length_222_cov_1.11976	3	221	219	-1	No	0	DUF2184	PF09950	"Uncharacterized protein conserved in bacteria (DUF2184)"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_A
metaerg.pl|16817	NODE_13787_length_222_cov_1.1018	3	221	219	-1	No	0	FliM	PF02154	"Flagellar motor switch protein FliM"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola
metaerg.pl|16802	NODE_13761_length_222_cov_1.27545	2	220	219	-1	No	0	FAD_binding_6	PF00970	"Oxidoreductase FAD-binding domain"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|16792	NODE_13743_length_222_cov_2.93413	3	221	219	-1	No	0	Glyco_hydro_3_C	PF01915	"Glycosyl hydrolase family 3 C-terminal domain"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola
metaerg.pl|16777	NODE_13827_length_222_cov_1.11377	3	221	219	1	No	0	Phage_GPA	PF05840	"Bacteriophage replication gene A protein (GPA)"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella sp002142215
metaerg.pl|16794	NODE_13799_length_222_cov_1.11976	2	220	219	-1	No	0	Gly_transf_sug	PF04488	"Glycosyltransferase sugar-binding region containing DXD motif"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella sp002142215
metaerg.pl|16811	NODE_13850_length_222_cov_1.43114	1	222	222	1	No	0	AlaDh_PNT_C	PF01262	"Alanine dehydrogenase/PNT, C-terminal domain"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|16842	NODE_13835_length_222_cov_1.67665	1	222	222	-1	No	0	YmdB	PF13277	"YmdB-like protein"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|16833	NODE_13801_length_222_cov_1.11976	3	221	219	-1	No	0	Phage_F	PF02305	"Capsid protein (F protein)"	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium faecium
metaerg.pl|16848	NODE_13779_length_222_cov_1.65269	1	222	222	-1	No	0	MgsA_C	PF12002	"MgsA AAA+ ATPase C terminal"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellifer
metaerg.pl|16836	NODE_13847_length_222_cov_0.928144	3	221	219	-1	No	0	tRNA_Me_trans	PF03054	"tRNA methyl transferase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|16765	NODE_13784_length_222_cov_1.1018	2	220	219	-1	No	0	Glycos_transf_1	PF00534	"Glycosyl transferases group 1"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus kullabergensis
metaerg.pl|16837	NODE_13823_length_222_cov_1.11976	2	220	219	-1	No	0	AA_permease	PF00324	"Amino acid permease"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella sp002142215
metaerg.pl|16840	NODE_13858_length_222_cov_1.92814	3	221	219	1	No	0	Crp	PF00325	"Bacterial regulatory proteins, crp family"	unknow
metaerg.pl|16840	NODE_13858_length_222_cov_1.92814	3	221	219	1	No	0	HTH_Crp_2	PF13545	"Crp-like helix-turn-helix domain"	unknow
metaerg.pl|16781	NODE_13783_length_222_cov_1.84431	1	222	222	-1	No	0	Iso_dh	PF00180	"Isocitrate/isopropylmalate dehydrogenase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|16844	NODE_13794_length_222_cov_2.78443	1	222	222	1	No	0	TonB_dep_Rec	PF00593	"TonB dependent receptor"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|16776	NODE_13802_length_222_cov_1.11976	1	222	222	-1	No	0	Ribul_P_3_epim	PF00834	"Ribulose-phosphate 3 epimerase family"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|16795	NODE_13843_length_222_cov_1.60479	2	220	219	-1	No	0	Sugar_tr	PF00083	"Sugar (and other) transporter"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola
metaerg.pl|16822	NODE_13770_length_222_cov_1.11976	1	222	222	-1	No	0	MFS_1	PF07690	"Major Facilitator Superfamily"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus apis
metaerg.pl|16799	NODE_13856_length_222_cov_1.11976	3	221	219	-1	No	0	DNA_topoisoIV	PF00521	"DNA gyrase/topoisomerase IV, subunit A"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|16819	NODE_13759_length_222_cov_1.11377	3	221	219	1	No	0	Cyt_bd_oxida_I	PF01654	"Cytochrome bd terminal oxidase subunit I"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|16816	NODE_13812_length_222_cov_1.11976	3	221	219	1	No	0	IlvN	PF07991	"Acetohydroxy acid isomeroreductase, NADPH-binding domain"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|16793	NODE_13778_length_222_cov_1.12575	3	221	219	1	No	0	Peptidase_S11	PF00768	"D-alanyl-D-alanine carboxypeptidase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|16762	NODE_13742_length_222_cov_1.11976	3	221	219	-1	No	0	DNA_processg_A	PF02481	"DNA recombination-mediator protein A"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|16829	NODE_13751_length_222_cov_1.10778	2	220	219	-1	No	0	LMWPc	PF01451	"Low molecular weight phosphotyrosine protein phosphatase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella sp002142215
metaerg.pl|16810	NODE_13797_length_222_cov_2.20359	1	222	222	-1	No	0	Dus	PF01207	"Dihydrouridine synthase (Dus)"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|16815	NODE_13815_length_222_cov_1.11976	31	222	192	-1	No	0	Peptidase_S58	PF03576	"Peptidase family S58"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|16813	NODE_13836_length_222_cov_1.62275	3	221	219	1	No	0	Peptidase_S9	PF00326	"Prolyl oligopeptidase family"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|16801	NODE_13753_length_222_cov_1.10778	1	222	222	1	No	0	Methyltr_RsmB-F	PF01189	"16S rRNA methyltransferase RsmB/F"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris
metaerg.pl|16788	NODE_13848_length_222_cov_1.49102	2	190	189	-1	No	0	GFO_IDH_MocA	PF01408	"Oxidoreductase family, NAD-binding Rossmann fold"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|16832	NODE_13765_length_222_cov_1.12575	1	222	222	1	No	0	Iso_dh	PF00180	"Isocitrate/isopropylmalate dehydrogenase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|16873	NODE_13893_length_221_cov_1.09639	3	221	219	-1	No	0	Phage_F	PF02305	"Capsid protein (F protein)"	d__Viruses;no__ssDNA viruses;f__Microviridae;no__unclassified Gokushovirinae;s__Gokushovirinae GNX3R;
metaerg.pl|16880	NODE_13921_length_221_cov_1.69277	3	221	219	1	No	0	KdgT	PF03812	"2-keto-3-deoxygluconate permease"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|16875	NODE_13975_length_221_cov_0.927711	2	220	219	1	No	0	adh_short_C2	PF13561	"Enoyl-(Acyl carrier protein) reductase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|16850	NODE_13886_length_221_cov_1.12651	3	221	219	1	No	0	DUF1073	PF06381	"Protein of unknown function (DUF1073)"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus bombicola
metaerg.pl|16903	NODE_13874_length_221_cov_1.12651	2	220	219	-1	No	0	Epimerase	PF01370	"NAD dependent epimerase/dehydratase family"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium asteroides_A
metaerg.pl|16863	NODE_13903_length_221_cov_1.11446	2	220	219	-1	No	0	NusB	PF01029	"NusB family"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|16896	NODE_13876_length_221_cov_1.11446	2	220	219	1	No	0	DEAD_2	PF06733	"DEAD_2"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_Q
