#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	ec_id	ec_name	Taxonomy
metaerg.pl|16584	NODE_13489_length_224_cov_1.64497	3	224	222	1	No	0	6.1.1.20	"Phenylalanine--tRNA ligase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus sp000760615"
metaerg.pl|16590	NODE_13562_length_224_cov_1.10651	2	223	222	1	No	0	2.7.7.7	"DNA-directed DNA polymerase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B"
metaerg.pl|16636	NODE_13543_length_224_cov_2.99408	1	222	222	-1	No	0	3.-.-.-	"Hydrolases."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|16599	NODE_13550_length_224_cov_1.10059	2	223	222	1	No	0	3.4.-.-	"Acting on peptide bonds (peptidases)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|16621	NODE_13503_length_224_cov_2.18343	2	223	222	1	No	0	1.17.4.1	"Ribonucleoside-diphosphate reductase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|16631	NODE_13478_length_224_cov_1.66864	1	222	222	-1	No	0	2.7.7.7	"DNA-directed DNA polymerase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|16585	NODE_13502_length_224_cov_1.09467	2	223	222	-1	No	0	6.1.1.3	"Threonine--tRNA ligase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellifer"
metaerg.pl|16581	NODE_13505_length_224_cov_2.21302	2	223	222	-1	No	0	5.6.2.3	""	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Bombella;s__Bombella intestini"
metaerg.pl|16623	NODE_13557_length_224_cov_1.10059	3	224	222	-1	No	0	2.7.1.-	"Phosphotransferases with an alcohol group as acceptor."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris"
metaerg.pl|16622	NODE_13608_length_224_cov_1.3787	3	224	222	1	No	0	1.-.-.-	"Oxidoreductases."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|16594	NODE_13504_length_224_cov_1.10059	2	223	222	-1	No	0	1.1.1.1	"Alcohol dehydrogenase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|16582	NODE_13529_length_224_cov_1.10651	1	222	222	-1	No	0	2.7.13.3	"Histidine kinase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|16595	NODE_13560_length_224_cov_1.08876	2	223	222	-1	No	0	3.4.21.53	"Endopeptidase La."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|16628	NODE_13598_length_224_cov_0.798817	2	223	222	1	No	0	2.8.1.13	"tRNA-uridine 2-sulfurtransferase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris"
metaerg.pl|16650	NODE_13479_length_224_cov_1.09467	2	223	222	1	No	0	2.7.1.83	"Pseudouridine kinase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|16611	NODE_13518_length_224_cov_1.10651	3	224	222	-1	No	0	1.1.1.94	"Glycerol-3-phosphate dehydrogenase (NAD(P)(+))."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella tamiae"
metaerg.pl|16660	NODE_13494_length_224_cov_1.10651	2	223	222	1	No	0	3.6.5.n1	"Elongation factor 4."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|16729	NODE_13642_length_223_cov_1.11905	3	221	219	1	No	0	2.1.1.13	"Methionine synthase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|16699	NODE_13717_length_223_cov_1.59524	1	222	222	-1	No	0	2.7.7.59	"[Protein-PII] uridylyltransferase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|16699	NODE_13717_length_223_cov_1.59524	1	222	222	-1	No	0	3.1.4.-	"Phosphoric diester hydrolases."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|16698	NODE_13725_length_223_cov_2.04167	3	221	219	-1	No	0	2.5.1.7	"UDP-N-acetylglucosamine 1-carboxyvinyltransferase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi"
metaerg.pl|16716	NODE_13688_length_223_cov_1.1131	1	222	222	-1	No	0	6.1.1.3	"Threonine--tRNA ligase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B"
metaerg.pl|16679	NODE_13737_length_223_cov_1.1369	3	221	219	-1	No	0	3.1.-.-	"Acting on ester bonds."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella sp002142215"
metaerg.pl|16752	NODE_13720_length_223_cov_1.03571	2	223	222	1	No	0	1.2.1.-	"With NAD(+) or NADP(+) as acceptor."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium leguminosarum_I"
metaerg.pl|16737	NODE_13625_length_223_cov_1.10714	2	223	222	-1	No	0	1.3.1.-	"With NAD(+) or NADP(+) as acceptor."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Aureimonas;s__Aureimonas ureilytica_A"
metaerg.pl|16720	NODE_13685_length_223_cov_1.56548	3	221	219	-1	No	0	5.4.2.12	"Phosphoglycerate mutase (2,3-diphosphoglycerate-independent)."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi"
metaerg.pl|16701	NODE_13676_length_223_cov_1.22024	1	222	222	1	No	0	4.2.1.11	"Phosphopyruvate hydratase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|16715	NODE_13739_length_223_cov_1.53571	3	221	219	1	No	0	1.3.1.9	"Enoyl-[acyl-carrier-protein] reductase (NADH)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|16691	NODE_13705_length_223_cov_1.10119	3	221	219	1	No	0	4.2.3.4	"3-dehydroquinate synthase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|16718	NODE_13731_length_223_cov_1.375	1	222	222	1	No	0	2.1.1.163	"Demethylmenaquinone methyltransferase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi"
metaerg.pl|16743	NODE_13703_length_223_cov_1.10714	3	221	219	1	No	0	2.7.1.28	"Triokinase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Frischella;s__Frischella perrara"
metaerg.pl|16743	NODE_13703_length_223_cov_1.10714	3	221	219	1	No	0	2.7.1.29	"Glycerone kinase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Frischella;s__Frischella perrara"
metaerg.pl|16743	NODE_13703_length_223_cov_1.10714	3	221	219	1	No	0	4.6.1.15	"FAD-AMP lyase (cyclizing)."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Frischella;s__Frischella perrara"
metaerg.pl|16694	NODE_13620_length_223_cov_1.10119	38	223	186	-1	No	0	5.4.2.11	"Phosphoglycerate mutase (2,3-diphosphoglycerate-dependent)."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella intestini"
metaerg.pl|16705	NODE_13726_length_223_cov_1.43452	3	221	219	-1	No	0	2.7.7.59	"[Protein-PII] uridylyltransferase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|16705	NODE_13726_length_223_cov_1.43452	3	221	219	-1	No	0	3.1.4.-	"Phosphoric diester hydrolases."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|16707	NODE_13709_length_223_cov_1.10119	1	222	222	1	No	0	5.2.1.8	"Peptidylprolyl isomerase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B"
metaerg.pl|16756	NODE_13636_length_223_cov_1.10714	2	223	222	-1	No	0	6.1.1.20	"Phenylalanine--tRNA ligase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris"
metaerg.pl|16761	NODE_13650_length_223_cov_2.77381	2	223	222	-1	No	0	3.-.-.-	"Hydrolases."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|16700	NODE_13643_length_223_cov_1.11905	2	223	222	1	No	0	2.6.1.16	"Glutamine--fructose-6-phosphate transaminase (isomerizing)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|16695	NODE_13641_length_223_cov_1.10714	2	223	222	1	No	0	1.11.1.15	"Peroxiredoxin."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|16676	NODE_13712_length_223_cov_1.10714	1	192	192	1	No	0	2.4.2.9	"Uracil phosphoribosyltransferase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellifer"
metaerg.pl|16696	NODE_13665_length_223_cov_1.10714	2	223	222	-1	No	0	3.1.-.-	"Acting on ester bonds."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellifer"
metaerg.pl|16790	NODE_13808_length_222_cov_2.68862	2	220	219	-1	No	0	1.4.4.2	"Glycine dehydrogenase (aminomethyl-transferring)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella doshiae"
metaerg.pl|16826	NODE_13775_length_222_cov_1.12575	1	222	222	1	No	0	2.6.1.2	"Alanine transaminase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|16802	NODE_13761_length_222_cov_1.27545	2	220	219	-1	No	0	1.14.12.17	"Nitric oxide dioxygenase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi"
metaerg.pl|16792	NODE_13743_length_222_cov_2.93413	3	221	219	-1	No	0	3.2.1.21	"Beta-glucosidase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|16777	NODE_13827_length_222_cov_1.11377	3	221	219	1	No	0	3.1.-.-	"Acting on ester bonds."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella sp002142215"
metaerg.pl|16811	NODE_13850_length_222_cov_1.43114	1	222	222	1	No	0	7.1.1.1	"Proton-translocating NAD(P)(+) transhydrogenase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|16842	NODE_13835_length_222_cov_1.67665	1	222	222	-1	No	0	3.1.4.16	"2',3'-cyclic-nucleotide 2'-phosphodiesterase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|16836	NODE_13847_length_222_cov_0.928144	3	221	219	-1	No	0	2.8.1.13	"tRNA-uridine 2-sulfurtransferase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|16781	NODE_13783_length_222_cov_1.84431	1	222	222	-1	No	0	1.1.1.85	"3-isopropylmalate dehydrogenase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|16776	NODE_13802_length_222_cov_1.11976	1	222	222	-1	No	0	5.1.3.1	"Ribulose-phosphate 3-epimerase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|16799	NODE_13856_length_222_cov_1.11976	3	221	219	-1	No	0	5.6.2.3	""	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|16819	NODE_13759_length_222_cov_1.11377	3	221	219	1	No	0	7.1.1.7	"Ubiquinol oxidase (electrogenic, proton-motive force generating)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|16816	NODE_13812_length_222_cov_1.11976	3	221	219	1	No	0	1.1.1.86	"Ketol-acid reductoisomerase (NADP(+))."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|16839	NODE_13757_length_222_cov_2.23952	2	220	219	-1	No	0	7.1.1.-	"Hydron translocation or charge separation linked to oxidoreductase reactions."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|16810	NODE_13797_length_222_cov_2.20359	1	222	222	-1	No	0	1.3.1.-	"With NAD(+) or NADP(+) as acceptor."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi"
metaerg.pl|16813	NODE_13836_length_222_cov_1.62275	3	221	219	1	No	0	3.4.21.83	"Oligopeptidase B."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|16804	NODE_13804_length_222_cov_1.12575	1	222	222	-1	No	0	2.5.1.141	"Heme o synthase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|16801	NODE_13753_length_222_cov_1.10778	1	222	222	1	No	0	2.1.1.178	"16S rRNA (cytosine(1407)-C(5))-methyltransferase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris"
metaerg.pl|16832	NODE_13765_length_222_cov_1.12575	1	222	222	1	No	0	1.1.1.42	"Isocitrate dehydrogenase (NADP(+))."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|16875	NODE_13975_length_221_cov_0.927711	2	220	219	1	No	0	1.3.1.9	"Enoyl-[acyl-carrier-protein] reductase (NADH)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|16904	NODE_13968_length_221_cov_0.885542	1	219	219	-1	No	0	2.7.2.4	"Aspartate kinase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|16896	NODE_13876_length_221_cov_1.11446	2	220	219	1	No	0	3.6.4.12	"DNA helicase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_Q"
metaerg.pl|16878	NODE_13935_length_221_cov_1.12651	3	218	216	1	No	0	2.7.1.202	"Protein-N(pi)-phosphohistidine--D-fructose phosphotransferase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_Q"
metaerg.pl|16890	NODE_13956_length_221_cov_1.11446	1	219	219	-1	No	0	7.2.2.10	"P-type Ca(2+) transporter."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus helsingborgensis"
metaerg.pl|16914	NODE_13971_length_221_cov_1.71084	1	219	219	1	No	0	1.7.2.3	"Trimethylamine-N-oxide reductase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|16925	NODE_13889_length_221_cov_1.12651	1	219	219	1	No	0	2.3.1.-	"Transferring groups other than amino-acyl groups."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|16889	NODE_13916_length_221_cov_1.13253	2	220	219	1	No	0	3.1.-.-	"Acting on ester bonds."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellifer"
metaerg.pl|16866	NODE_13965_length_221_cov_1.3253	3	221	219	1	No	0	1.9.3.1	"Cytochrome-c oxidase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|16895	NODE_13961_length_221_cov_1.87349	2	220	219	1	No	0	3.1.3.5	"5'-nucleotidase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi"
metaerg.pl|16879	NODE_13905_length_221_cov_1.12048	1	219	219	1	No	0	6.1.1.12	"Aspartate--tRNA ligase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris"
metaerg.pl|16894	NODE_13897_length_221_cov_1.12651	2	220	219	-1	No	0	1.1.1.141	"15-hydroxyprostaglandin dehydrogenase (NAD(+))."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|16911	NODE_13904_length_221_cov_1.69277	1	219	219	-1	No	0	2.1.1.113	"Site-specific DNA-methyltransferase (cytosine-N(4)-specific)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA998;f__UBA3002;g__QFOX01;s__QFOX01 sp003241645"
metaerg.pl|16912	NODE_13885_length_221_cov_1.12651	3	221	219	1	No	0	5.4.2.2	"Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus kullabergensis"
metaerg.pl|17001	NODE_14095_length_220_cov_1.46667	2	220	219	1	No	0	2.1.1.163	"Demethylmenaquinone methyltransferase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|16994	NODE_13994_length_220_cov_1.13333	1	219	219	-1	No	0	1.2.1.11	"Aspartate-semialdehyde dehydrogenase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|16972	NODE_14101_length_220_cov_1.40606	3	218	216	-1	No	0	1.1.1.22	"UDP-glucose 6-dehydrogenase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|16979	NODE_14052_length_220_cov_1.12727	3	218	216	1	No	0	5.2.1.8	"Peptidylprolyl isomerase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|16981	NODE_14019_length_220_cov_1.12727	2	220	219	-1	No	0	3.6.4.12	"DNA helicase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|16955	NODE_14033_length_220_cov_1.69697	2	220	219	1	No	0	1.4.1.13	"Glutamate synthase (NADPH)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|16995	NODE_14049_length_220_cov_1.13333	3	218	216	-1	No	0	6.3.2.26	"N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|16988	NODE_14046_length_220_cov_2.26667	2	220	219	-1	No	0	2.5.1.61	"Hydroxymethylbilane synthase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Frischella;s__Frischella perrara"
metaerg.pl|16947	NODE_14000_length_220_cov_1.12121	2	220	219	1	No	0	3.6.5.n1	"Elongation factor 4."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus sp002916935"
metaerg.pl|16951	NODE_14064_length_220_cov_1.13333	1	219	219	1	No	0	5.1.-.-	"Racemases and epimerases."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__Weissella jogaejeotgali"
metaerg.pl|16931	NODE_13986_length_220_cov_1.12727	3	218	216	1	No	0	3.6.3.-	"Acting on acid anhydrides; catalyzing transmembrane movement of substances."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris"
metaerg.pl|16993	NODE_14036_length_220_cov_1.12727	3	218	216	1	No	0	2.4.2.17	"ATP phosphoribosyltransferase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|17006	NODE_14035_length_220_cov_2.61212	2	220	219	-1	No	0	1.11.1.6	"Catalase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|17055	NODE_14207_length_219_cov_2.01829	2	217	216	1	No	0	2.7.13.3	"Histidine kinase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|17098	NODE_14202_length_219_cov_1.90244	3	218	216	1	No	0	1.10.3.-	"With oxygen as acceptor."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
