#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	sprot_id	sprot_desc	Taxonomy
metaerg.pl|14713	NODE_10883_length_247_cov_0.96875	3	245	243	-1	No	0	sp|Q4L5W3|CDSA_STAHJ	"Phosphatidate cytidylyltransferase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apis_A
metaerg.pl|14715	NODE_10914_length_247_cov_0.979167	3	245	243	1	No	0	sp|Q5HM38|LACD_STAEQ	"Tagatose 1,6-diphosphate aldolase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apis
metaerg.pl|14728	NODE_10929_length_247_cov_2.79688	1	246	246	-1	No	0	sp|A7FFD2|LPLT_YERP3	"Lysophospholipid transporter LplT"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|14773	NODE_10911_length_247_cov_0.958333	2	247	246	-1	No	0	sp|A1US65|RSMA_BARBK	"Ribosomal RNA small subunit methyltransferase A"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|14735	NODE_10948_length_247_cov_1.08333	1	246	246	1	No	0	sp|Q92H60|MURF_RICCN	"UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|14758	NODE_10890_length_247_cov_2.21875	3	245	243	-1	No	0	sp|Q5HKG6|BUTA_STAEQ	"Diacetyl reductase [(S)-acetoin forming]"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|14782	NODE_10937_length_247_cov_1.25521	2	247	246	-1	No	0	sp|P0AEG0|DPPB_ECO57	"Dipeptide transport system permease protein DppB"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|14716	NODE_10846_length_247_cov_0.973958	1	246	246	-1	No	0	sp|Q703I2|ALF_THECA	"Fructose-bisphosphate aldolase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apis
metaerg.pl|14777	NODE_10856_length_247_cov_1.75521	1	222	222	-1	No	0	sp|P32670|PTFX2_ECOLI	"Multiphosphoryl transfer protein 2"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|14794	NODE_10872_length_247_cov_0.979167	1	222	222	-1	No	0	sp|Q2YIQ2|ERYB_BRUA2	"D-erythritol 1-phosphate dehydrogenase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|14723	NODE_10833_length_247_cov_0.973958	1	246	246	1	No	0	sp|P44953|COABC_HAEIN	"Coenzyme A biosynthesis bifunctional protein CoaBC"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellis
metaerg.pl|14725	NODE_10854_length_247_cov_0.96875	1	246	246	-1	No	0	sp|P0A2F3|NPD_SALTI	"NAD-dependent protein deacylase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|14751	NODE_10878_length_247_cov_0.96875	1	246	246	-1	No	0	sp|Q043X4|SYH_LACGA	"Histidine--tRNA ligase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris
metaerg.pl|14884	NODE_10976_length_246_cov_0.968586	12	245	234	1	No	0	sp|Q837B3|SYM_ENTFA	"Methionine--tRNA ligase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellifer
metaerg.pl|14881	NODE_10971_length_246_cov_0.984293	1	246	246	-1	No	0	sp|Q81HB0|PY2CR_BACCR	"Delta(1)-pyrroline-2-carboxylate reductase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola
metaerg.pl|14862	NODE_11045_length_246_cov_0.973822	3	245	243	-1	No	0	sp|P40740|BGLH_BACSU	"Aryl-phospho-beta-D-glucosidase BglH"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus apis
metaerg.pl|14807	NODE_10964_length_246_cov_0.973822	1	246	246	-1	No	0	sp|P31517|HEMS_YEREN	"Hemin transport protein HemS"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|14878	NODE_11049_length_246_cov_3.36649	1	246	246	1	No	0	sp|Q8XAD2|BEPA_ECO57	"Beta-barrel assembly-enhancing protease"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|14803	NODE_10969_length_246_cov_0.968586	1	246	246	-1	No	0	sp|Q67NB6|DXS_SYMTH	"1-deoxy-D-xylulose-5-phosphate synthase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus sp002911475
metaerg.pl|14842	NODE_11022_length_246_cov_2.20419	2	244	243	1	No	0	sp|P00895|TRPE_ECOLI	"Anthranilate synthase component 1"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_G
metaerg.pl|14817	NODE_11047_length_246_cov_1.36649	2	244	243	-1	No	0	sp|B3PW72|ALLA_RHIE6	"Ureidoglycolate lyase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|14875	NODE_10990_length_246_cov_0.973822	3	245	243	-1	No	0	sp|P39137|ROCE_BACSU	"Amino-acid permease RocE"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|14825	NODE_10992_length_246_cov_1.49738	1	246	246	-1	No	0	sp|Q8PDQ6|HPYO_XANCP	"FAD-dependent urate hydroxylase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|14834	NODE_11044_length_246_cov_0.973822	2	244	243	1	No	0	sp|P49815|TSC2_HUMAN	"Tuberin"	unknow
metaerg.pl|14876	NODE_10987_length_246_cov_2.16754	1	246	246	1	No	0	sp|A1JPF0|AAS_YERE8	"Bifunctional protein Aas"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola
metaerg.pl|14812	NODE_11025_length_246_cov_0.979058	1	246	246	-1	No	0	sp|Q8YDK9|FLHA_BRUME	"Flagellar biosynthesis protein FlhA"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|14873	NODE_10984_length_246_cov_0.979058	3	245	243	1	No	0	sp|Q6G5K1|NHAA_BARHE	"Na(+)/H(+) antiporter NhaA"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|14811	NODE_10973_length_246_cov_0.973822	2	244	243	1	No	0	sp|Q604U6|SMC_METCA	"Chromosome partition protein Smc"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellifer
metaerg.pl|14823	NODE_11005_length_246_cov_1.45026	2	244	243	-1	No	0	sp|Q8G0I7|LON_BRUSU	"Lon protease"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|14870	NODE_10968_length_246_cov_0.973822	2	244	243	1	No	0	sp|P52111|GLPD_PSEAE	"Glycerol-3-phosphate dehydrogenase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|14831	NODE_11018_length_246_cov_1.48691	3	245	243	1	No	0	sp|Q6G2W5|RL3_BARHE	"50S ribosomal protein L3"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Tokpelaia;s__Tokpelaia hoelldoblerii
metaerg.pl|14853	NODE_11014_length_246_cov_0.984293	1	246	246	-1	No	0	sp|A9BM60|ASSY_DELAS	"Argininosuccinate synthase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter lwoffii
metaerg.pl|14877	NODE_10952_length_246_cov_1.16754	3	245	243	-1	No	0	sp|P60750|PRSA1_LACJO	"Foldase protein PrsA 1"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus apis
metaerg.pl|14869	NODE_11001_length_246_cov_0.973822	2	244	243	-1	No	0	sp|P57544|CYOA_BUCAI	"Cytochrome bo(3) ubiquinol oxidase subunit 2"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|14879	NODE_11060_length_246_cov_1.29843	1	246	246	1	No	0	sp|P20471|NDVB_RHIME	"Cyclic beta-(1,2)-glucan synthase NdvB"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|14820	NODE_10957_length_246_cov_0.973822	1	246	246	1	No	0	sp|Q6G2F1|GCSP_BARHE	"Glycine dehydrogenase (decarboxylating)"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|14874	NODE_10962_length_246_cov_0.979058	1	246	246	1	No	0	sp|B6IXD4|EX7L_RHOCS	"Exodeoxyribonuclease 7 large subunit"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|14859	NODE_11003_length_246_cov_1.4555	3	245	243	1	No	0	sp|Q8H0S9|PSA_ARATH	"Puromycin-sensitive aminopeptidase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|14850	NODE_10974_length_246_cov_0.979058	1	246	246	-1	No	0	sp|Q6D0F3|THIQ_PECAS	"Thiamine import ATP-binding protein ThiQ"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Frischella;s__Frischella perrara
metaerg.pl|14843	NODE_10993_length_246_cov_1.23037	3	245	243	-1	No	0	sp|P45632|EXOC_AZOBR	"Phosphomannomutase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|14802	NODE_11054_length_246_cov_2.3089	2	244	243	-1	No	0	sp|P19391|BEXB2_HAEIF	"Capsule polysaccharide export inner-membrane protein BexB"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola
metaerg.pl|14806	NODE_11062_length_246_cov_2.08901	1	213	213	1	No	0	sp|P45198|Y1424_HAEIN	"Putative integrase/recombinase HI_1414"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|14941	NODE_11114_length_245_cov_0.978947	2	244	243	1	No	0	sp|P42973|BGLA_BACSU	"Aryl-phospho-beta-D-glucosidase BglA"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|14897	NODE_11153_length_245_cov_1.5	1	243	243	1	No	0	sp|P46512|CAH1_FLALI	"Carbonic anhydrase 1"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|14939	NODE_11149_length_245_cov_0.831579	2	244	243	1	No	0	sp|P00024|CYC_LITCT	"Cytochrome c"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|14902	NODE_11116_length_245_cov_1.14737	3	245	243	1	No	0	sp|P09831|GLTB_ECOLI	"Glutamate synthase [NADPH] large chain"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|14927	NODE_11096_length_245_cov_0.978947	3	245	243	1	No	0	sp|A9IZA2|TRMD_BART1	"tRNA (guanine-N(1)-)-methyltransferase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|14913	NODE_11144_length_245_cov_1.41053	14	244	231	1	No	0	sp|E9RGS4|SECF_VIBAL	"hypothetical protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|14895	NODE_11079_length_245_cov_0.973684	3	245	243	-1	No	0	sp|P76578|A2MG_ECOLI	"Alpha-2-macroglobulin"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|14919	NODE_11072_length_245_cov_0.984211	1	243	243	-1	No	0	sp|P0AER7|GLTK_ECO57	"Glutamate/aspartate import permease protein GltK"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|14896	NODE_11094_length_245_cov_1.47368	3	245	243	1	No	0	sp|A1KU16|GLND_NEIMF	"Bifunctional uridylyltransferase/uridylyl-removing enzyme"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|14905	NODE_11160_length_245_cov_1.18421	28	243	216	1	No	0	sp|Q6FFR5|DADA_ACIAD	"D-amino acid dehydrogenase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|14946	NODE_11088_length_245_cov_0.984211	3	245	243	1	No	0	sp|Q8GLE4|HSCA_XENNA	"Chaperone protein HscA"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|14938	NODE_11161_length_245_cov_1.26842	1	243	243	-1	No	0	sp|Q6G465|RPOZ_BARHE	"DNA-directed RNA polymerase subunit omega"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|14921	NODE_11101_length_245_cov_0.984211	2	244	243	1	No	0	sp|P0A9P2|DLDH_ECO57	"Dihydrolipoyl dehydrogenase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola
metaerg.pl|14916	NODE_11148_length_245_cov_1.41053	1	243	243	1	No	0	sp|P9WHQ2|Y1540_MYCTO	"Uncharacterized RNA pseudouridine synthase MT1592"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|14951	NODE_11135_length_245_cov_1.22105	2	244	243	-1	No	0	sp|Q8UC31|ASSY_AGRFC	"Argininosuccinate synthase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|14934	NODE_11109_length_245_cov_0.989474	3	245	243	1	No	0	sp|P44318|EX3_HAEIN	"Exodeoxyribonuclease III"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|14890	NODE_11078_length_245_cov_0.984211	2	244	243	1	No	0	sp|P32436|DEGV_BACSU	"hypothetical protein"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellifer
metaerg.pl|14898	NODE_11146_length_245_cov_1.35789	2	244	243	-1	No	0	sp|Q2YPX5|UVRA_BRUA2	"UvrABC system protein A"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|14885	NODE_11159_length_245_cov_1	3	245	243	1	No	0	sp|Q0BW57|FTHS_GRABC	"Formate--tetrahydrofolate ligase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|14907	NODE_11145_length_245_cov_1.25263	3	245	243	-1	No	0	sp|A9H9A4|ATPA_GLUDA	"ATP synthase subunit alpha"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter intestini
metaerg.pl|14923	NODE_11123_length_245_cov_1.95789	2	244	243	1	No	0	sp|P0A9P5|TRXB_ECO57	"Thioredoxin reductase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|14911	NODE_11076_length_245_cov_1.7	1	243	243	-1	No	0	sp|A9M1Q2|AROC_NEIM0	"Chorismate synthase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi_C
metaerg.pl|14929	NODE_11156_length_245_cov_1.49474	1	243	243	1	No	0	sp|A7ZL97|RIBA_ECO24	"GTP cyclohydrolase-2"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|14894	NODE_11070_length_245_cov_0.978947	2	244	243	1	No	0	sp|Q2RSB2|PNTAA_RHORT	"NAD(P) transhydrogenase subunit alpha part 1"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|14892	NODE_11091_length_245_cov_0.978947	3	245	243	1	No	0	sp|Q65UV5|GAL1_MANSM	"Galactokinase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|14933	NODE_11112_length_245_cov_0.989474	3	245	243	-1	No	0	sp|O34292|THIO_RHIEC	"Putative thiamine biosynthesis oxidoreductase ThiO"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella sp002022505
metaerg.pl|14893	NODE_11104_length_245_cov_0.978947	2	244	243	1	No	0	sp|C5BHP0|RDGC_EDWI9	"Recombination-associated protein RdgC"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apis
metaerg.pl|14915	NODE_11150_length_245_cov_1.57368	1	228	228	-1	No	0	sp|P02930|TOLC_ECOLI	"Outer membrane protein TolC"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apis_A
metaerg.pl|14914	NODE_11089_length_245_cov_1.47368	2	244	243	-1	No	0	sp|Q11JA7|SYDND_CHESB	"Aspartate--tRNA(Asp/Asn) ligase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|14932	NODE_11118_length_245_cov_0.978947	2	244	243	1	No	0	sp|P54951|YXEL_BACSU	"Uncharacterized N-acetyltransferase YxeL"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|14904	NODE_11136_length_245_cov_0.936842	1	243	243	-1	No	0	sp|Q9PB02|RECN_XYLFA	"DNA repair protein RecN"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|14998	NODE_11261_length_244_cov_1.96296	3	242	240	-1	No	0	sp|P77319|HSCC_ECOLI	"Chaperone protein HscC"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola
metaerg.pl|15000	NODE_11241_length_244_cov_0.973545	2	244	243	-1	No	0	sp|Q8FVF3|LEU3_BRUSU	"3-isopropylmalate dehydrogenase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|14960	NODE_11197_length_244_cov_1.38095	2	244	243	1	No	0	sp|P24944|GLTT_BACCA	"Proton/sodium-glutamate symport protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|14999	NODE_11228_length_244_cov_1.2381	3	242	240	1	No	0	sp|P45675|NTRY_AZOBR	"Nitrogen regulation protein NtrY homolog"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|15003	NODE_11222_length_244_cov_0.984127	1	240	240	1	No	0	sp|Q57180|Y1051_HAEIN	"Uncharacterized ABC transporter ATP-binding protein HI_1051"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|15002	NODE_11245_length_244_cov_0.931217	2	244	243	-1	No	0	sp|O34952|LTAS2_BACSU	"Lipoteichoic acid synthase 2"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellifer
metaerg.pl|14963	NODE_11194_length_244_cov_0.978836	3	209	207	1	No	0	sp|Q9ICP7|MREP_SCSVF	"Master replication protein"	d__Viruses;no__ssDNA viruses;f__Circoviridae;no__unclassified Circoviridae;s__Palaemonetes sp. common grass shrimp associated circular virus;
metaerg.pl|14993	NODE_11207_length_244_cov_0.978836	3	242	240	-1	No	0	sp|Q8YGW9|NADK_BRUME	"NAD kinase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|14994	NODE_11252_length_244_cov_1.88889	1	243	243	-1	No	0	sp|Q2YQA5|CHPT_BRUA2	"hypothetical protein"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|14978	NODE_11225_length_244_cov_0.989418	1	243	243	-1	No	0	sp|P31135|POTH_ECOLI	"Putrescine transport system permease protein PotH"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella sp002142215
metaerg.pl|15015	NODE_11244_length_244_cov_1.38095	53	244	192	-1	No	0	sp|Q57LN7|TAL2_SALCH	"Transaldolase 2"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|14989	NODE_11235_length_244_cov_0.984127	3	242	240	1	No	0	sp|Q5HRH3|VRAB_STAEQ	"Putative acetyl-CoA C-acetyltransferase VraB"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|15024	NODE_11254_length_244_cov_1.20635	1	243	243	-1	No	0	sp|B2S5T0|GCH1_BRUA1	"GTP cyclohydrolase 1"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|14965	NODE_11182_length_244_cov_0.978836	2	244	243	1	No	0	sp|A8L188|EX7L_FRASN	"Exodeoxyribonuclease 7 large subunit"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes
metaerg.pl|14977	NODE_11187_length_244_cov_0.984127	2	244	243	-1	No	0	sp|Q1GBF4|GATA_LACDA	"Glutamyl-tRNA(Gln) amidotransferase subunit A"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellifer
metaerg.pl|14973	NODE_11260_length_244_cov_1.7672	1	243	243	1	No	0	sp|A1URN9|RLMH_BARBK	"Ribosomal RNA large subunit methyltransferase H"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|15026	NODE_11190_length_244_cov_1.47619	3	242	240	1	No	0	sp|P51733|BP29_BPHC1	"Putative baseplate protein gp29"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_C
